2025-06-22T21:27:38.052+0800	INFO	gate/gate.go:38	初始化redis连接池
2025-06-22T21:27:38.062+0800	INFO	gate/gate.go:44	初始化游戏配置
2025-06-22T21:27:38.069+0800	INFO	gate/gate.go:50	启动框架服务: name:"Gate" addr:"localhost:10101" type:NodeTypeGate id:1
2025-06-22T21:27:38.074+0800	INFO	discovery/etcd.go:99	添加服务节点: name:"Gate" addr:"localhost:10101" type:NodeTypeGate id:1
2025-06-22T21:27:38.076+0800	INFO	gate/gate.go:54	框架核心初始化成功s
2025-06-22T21:27:38.076+0800	INFO	gate/gate.go:57	初始化模块
2025-06-22T21:27:38.077+0800	INFO	manager/player_mgr.go:67	WebSocket服务(localhost:10101)启动成功，等待连接中!!!
2025-06-22T21:27:38.077+0800	INFO	manager/player_mgr.go:60	启动WebSocket服务, 地址: localhost:10101
2025-06-22T21:27:41.348+0800	INFO	discovery/etcd.go:99	添加服务节点: name:"Db" addr:"localhost:10401" type:NodeTypeDb id:1
2025-06-22T21:27:44.093+0800	INFO	discovery/etcd.go:99	添加服务节点: name:"Builder" addr:"localhost:10501" type:NodeTypeBuilder id:1
2025-06-22T21:27:47.132+0800	INFO	discovery/etcd.go:99	添加服务节点: name:"Match" addr:"localhost:10301" type:NodeTypeMatch id:1
2025-06-22T21:27:50.235+0800	INFO	discovery/etcd.go:99	添加服务节点: name:"Room" addr:"localhost:10201" type:NodeTypeRoom id:1
2025-06-22T21:27:53.256+0800	INFO	discovery/etcd.go:99	添加服务节点: name:"Game" addr:"localhost:10601" type:NodeTypeGame id:1
2025-06-22T21:27:56.272+0800	INFO	discovery/etcd.go:99	添加服务节点: name:"Gm" addr:"localhost:10701" type:NodeTypeGm id:1
2025-06-22T21:27:59.278+0800	INFO	actor/actor_mgr.go:33	actors :map[] id:[144] actor[<nil>] ok[false] 

2025-06-22T21:27:59.278+0800	INFO	actor/actor_mgr.go:33	actors :map[] id:[145] actor[<nil>] ok[false] 

2025-06-22T21:27:59.279+0800	INFO	manager/player_mgr.go:104	客户端: 145([::1]:52220)连接成功!!!
2025-06-22T21:27:59.279+0800	INFO	manager/player_mgr.go:104	客户端: 144([::1]:52221)连接成功!!!
2025-06-22T21:28:02.291+0800	DEBUG	bus/nats.go:90	收到Nats单播数据包 bodySize:92, pack:head:{send_type:POINT src:{node_type:NodeTypeGame node_id:1 actor_name:"PlayerMgr" func_name:"Login" actor_id:145 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} dst:{node_type:NodeTypeGate node_id:1 actor_name:"Player" func_name:"LoginSuccess" actor_id:145 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} uid:145 cmd:16777216 reference:7}
2025-06-22T21:28:02.291+0800	DEBUG	manager/Init.go:41	收到Nats数据包 head:send_type:POINT src:{node_type:NodeTypeGame node_id:1 actor_name:"PlayerMgr" func_name:"Login" actor_id:145 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} dst:{node_type:NodeTypeGate node_id:1 actor_name:"Player" func_name:"LoginSuccess" actor_id:145 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} uid:145 cmd:16777216 reference:7, body:0
2025-06-22T21:28:02.291+0800	DEBUG	bus/nats.go:90	收到Nats单播数据包 bodySize:92, pack:head:{send_type:POINT src:{node_type:NodeTypeGame node_id:1 actor_name:"PlayerMgr" func_name:"Login" actor_id:144 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} dst:{node_type:NodeTypeGate node_id:1 actor_name:"Player" func_name:"LoginSuccess" actor_id:144 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} uid:144 cmd:16777216 reference:7}
2025-06-22T21:28:02.291+0800	DEBUG	manager/Init.go:41	收到Nats数据包 head:send_type:POINT src:{node_type:NodeTypeGame node_id:1 actor_name:"PlayerMgr" func_name:"Login" actor_id:144 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} dst:{node_type:NodeTypeGate node_id:1 actor_name:"Player" func_name:"LoginSuccess" actor_id:144 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} uid:144 cmd:16777216 reference:7, body:0
2025-06-22T21:28:02.291+0800	DEBUG	actor/funcs.go:223	[NodeTypeGame.PlayerMgr.Login(1) -> NodeTypeGate.Player.LoginSuccess(1)] args:[]
2025-06-22T21:28:02.291+0800	DEBUG	actor/funcs.go:223	[NodeTypeGame.PlayerMgr.Login(1) -> NodeTypeGate.Player.LoginSuccess(1)] args:[]
2025-06-22T21:28:05.294+0800	DEBUG	player/player.go:133	转发websocket数据包 pack:head:{send_type:POINT src:{node_type:NodeTypeGate node_id:1 actor_name:"Dispatcher" actor_id:145 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} dst:{node_type:NodeTypeGame node_id:1 actor_name:"Player" func_name:"HeartRequest" actor_id:145 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} uid:145 cmd:33554432 reference:1}
2025-06-22T21:28:05.294+0800	DEBUG	player/player.go:133	转发websocket数据包 pack:head:{send_type:POINT src:{node_type:NodeTypeGate node_id:1 actor_name:"Dispatcher" actor_id:144 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} dst:{node_type:NodeTypeGame node_id:1 actor_name:"Player" func_name:"HeartRequest" actor_id:144 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} uid:144 cmd:33554432 reference:1}
2025-06-22T21:28:05.299+0800	DEBUG	bus/nats.go:90	收到Nats单播数据包 bodySize:92, pack:head:{send_type:POINT src:{node_type:NodeTypeGame node_id:1 actor_name:"Player" func_name:"HeartRequest" actor_id:145 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} dst:{node_type:NodeTypeGate node_id:1 actor_name:"Player" actor_id:145 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} uid:145 seq:1 cmd:33554433 reference:2} body:" \xe5\x89\xe0\xc2\x06"
2025-06-22T21:28:05.299+0800	DEBUG	manager/Init.go:41	收到Nats数据包 head:send_type:POINT src:{node_type:NodeTypeGame node_id:1 actor_name:"Player" func_name:"HeartRequest" actor_id:145 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} dst:{node_type:NodeTypeGate node_id:1 actor_name:"Player" actor_id:145 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} uid:145 seq:1 cmd:33554433 reference:2, body:6
2025-06-22T21:28:05.299+0800	DEBUG	bus/nats.go:90	收到Nats单播数据包 bodySize:92, pack:head:{send_type:POINT src:{node_type:NodeTypeGame node_id:1 actor_name:"Player" func_name:"HeartRequest" actor_id:144 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} dst:{node_type:NodeTypeGate node_id:1 actor_name:"Player" actor_id:144 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} uid:144 seq:1 cmd:33554433 reference:2} body:" \xe5\x89\xe0\xc2\x06"
2025-06-22T21:28:05.299+0800	DEBUG	manager/Init.go:41	收到Nats数据包 head:send_type:POINT src:{node_type:NodeTypeGame node_id:1 actor_name:"Player" func_name:"HeartRequest" actor_id:144 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} dst:{node_type:NodeTypeGate node_id:1 actor_name:"Player" actor_id:144 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} uid:144 seq:1 cmd:33554433 reference:2, body:6
2025-06-22T21:28:05.299+0800	DEBUG	actor/funcs.go:223	[NodeTypeGame.Player.HeartRequest(1) -> NodeTypeGate.Player.SendToClient(1)] args:[[32 229 137 224 194 6]]
2025-06-22T21:28:05.299+0800	DEBUG	actor/funcs.go:223	[NodeTypeGame.Player.HeartRequest(1) -> NodeTypeGate.Player.SendToClient(1)] args:[[32 229 137 224 194 6]]
2025-06-22T21:28:08.293+0800	DEBUG	player/player.go:133	转发websocket数据包 pack:head:{send_type:POINT src:{node_type:NodeTypeGate node_id:1 actor_name:"Dispatcher" actor_id:144 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} dst:{node_type:NodeTypeGame node_id:1 actor_name:"Player" func_name:"HeartRequest" actor_id:144 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} uid:144 cmd:33554432 reference:1}
2025-06-22T21:28:08.293+0800	DEBUG	player/player.go:133	转发websocket数据包 pack:head:{send_type:POINT src:{node_type:NodeTypeGate node_id:1 actor_name:"Dispatcher" actor_id:145 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} dst:{node_type:NodeTypeGame node_id:1 actor_name:"Player" func_name:"HeartRequest" actor_id:145 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} uid:145 cmd:33554432 reference:1}
2025-06-22T21:28:08.298+0800	DEBUG	bus/nats.go:90	收到Nats单播数据包 bodySize:92, pack:head:{send_type:POINT src:{node_type:NodeTypeGame node_id:1 actor_name:"Player" func_name:"HeartRequest" actor_id:145 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} dst:{node_type:NodeTypeGate node_id:1 actor_name:"Player" actor_id:145 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} uid:145 seq:1 cmd:33554433 reference:2} body:" \xe8\x89\xe0\xc2\x06"
2025-06-22T21:28:08.299+0800	DEBUG	manager/Init.go:41	收到Nats数据包 head:send_type:POINT src:{node_type:NodeTypeGame node_id:1 actor_name:"Player" func_name:"HeartRequest" actor_id:145 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} dst:{node_type:NodeTypeGate node_id:1 actor_name:"Player" actor_id:145 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} uid:145 seq:1 cmd:33554433 reference:2, body:6
2025-06-22T21:28:08.299+0800	DEBUG	bus/nats.go:90	收到Nats单播数据包 bodySize:92, pack:head:{send_type:POINT src:{node_type:NodeTypeGame node_id:1 actor_name:"Player" func_name:"HeartRequest" actor_id:144 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} dst:{node_type:NodeTypeGate node_id:1 actor_name:"Player" actor_id:144 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} uid:144 seq:1 cmd:33554433 reference:2} body:" \xe8\x89\xe0\xc2\x06"
2025-06-22T21:28:08.299+0800	DEBUG	actor/funcs.go:223	[NodeTypeGame.Player.HeartRequest(1) -> NodeTypeGate.Player.SendToClient(1)] args:[[32 232 137 224 194 6]]
2025-06-22T21:28:08.299+0800	DEBUG	manager/Init.go:41	收到Nats数据包 head:send_type:POINT src:{node_type:NodeTypeGame node_id:1 actor_name:"Player" func_name:"HeartRequest" actor_id:144 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} dst:{node_type:NodeTypeGate node_id:1 actor_name:"Player" actor_id:144 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} uid:144 seq:1 cmd:33554433 reference:2, body:6
2025-06-22T21:28:08.299+0800	DEBUG	actor/funcs.go:223	[NodeTypeGame.Player.HeartRequest(1) -> NodeTypeGate.Player.SendToClient(1)] args:[[32 232 137 224 194 6]]
2025-06-22T21:28:11.294+0800	DEBUG	player/player.go:133	转发websocket数据包 pack:head:{send_type:POINT src:{node_type:NodeTypeGate node_id:1 actor_name:"Dispatcher" actor_id:144 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} dst:{node_type:NodeTypeGame node_id:1 actor_name:"Player" func_name:"HeartRequest" actor_id:144 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} uid:144 cmd:33554432 reference:1}
2025-06-22T21:28:11.294+0800	DEBUG	player/player.go:133	转发websocket数据包 pack:head:{send_type:POINT src:{node_type:NodeTypeGate node_id:1 actor_name:"Dispatcher" actor_id:145 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} dst:{node_type:NodeTypeGame node_id:1 actor_name:"Player" func_name:"HeartRequest" actor_id:145 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} uid:145 cmd:33554432 reference:1}
2025-06-22T21:28:11.300+0800	DEBUG	bus/nats.go:90	收到Nats单播数据包 bodySize:92, pack:head:{send_type:POINT src:{node_type:NodeTypeGame node_id:1 actor_name:"Player" func_name:"HeartRequest" actor_id:144 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} dst:{node_type:NodeTypeGate node_id:1 actor_name:"Player" actor_id:144 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} uid:144 seq:1 cmd:33554433 reference:2} body:" \xeb\x89\xe0\xc2\x06"
2025-06-22T21:28:11.300+0800	DEBUG	manager/Init.go:41	收到Nats数据包 head:send_type:POINT src:{node_type:NodeTypeGame node_id:1 actor_name:"Player" func_name:"HeartRequest" actor_id:144 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} dst:{node_type:NodeTypeGate node_id:1 actor_name:"Player" actor_id:144 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} uid:144 seq:1 cmd:33554433 reference:2, body:6
2025-06-22T21:28:11.301+0800	DEBUG	bus/nats.go:90	收到Nats单播数据包 bodySize:92, pack:head:{send_type:POINT src:{node_type:NodeTypeGame node_id:1 actor_name:"Player" func_name:"HeartRequest" actor_id:145 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} dst:{node_type:NodeTypeGate node_id:1 actor_name:"Player" actor_id:145 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} uid:145 seq:1 cmd:33554433 reference:2} body:" \xeb\x89\xe0\xc2\x06"
2025-06-22T21:28:11.301+0800	DEBUG	actor/funcs.go:223	[NodeTypeGame.Player.HeartRequest(1) -> NodeTypeGate.Player.SendToClient(1)] args:[[32 235 137 224 194 6]]
2025-06-22T21:28:11.301+0800	DEBUG	manager/Init.go:41	收到Nats数据包 head:send_type:POINT src:{node_type:NodeTypeGame node_id:1 actor_name:"Player" func_name:"HeartRequest" actor_id:145 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} dst:{node_type:NodeTypeGate node_id:1 actor_name:"Player" actor_id:145 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} uid:145 seq:1 cmd:33554433 reference:2, body:6
2025-06-22T21:28:11.301+0800	DEBUG	actor/funcs.go:223	[NodeTypeGame.Player.HeartRequest(1) -> NodeTypeGate.Player.SendToClient(1)] args:[[32 235 137 224 194 6]]
2025-06-22T21:28:14.292+0800	DEBUG	player/player.go:133	转发websocket数据包 pack:head:{send_type:POINT src:{node_type:NodeTypeGate node_id:1 actor_name:"Dispatcher" actor_id:145 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} dst:{node_type:NodeTypeGame node_id:1 actor_name:"Player" func_name:"HeartRequest" actor_id:145 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} uid:145 cmd:33554432 reference:1}
2025-06-22T21:28:14.292+0800	DEBUG	player/player.go:133	转发websocket数据包 pack:head:{send_type:POINT src:{node_type:NodeTypeGate node_id:1 actor_name:"Dispatcher" actor_id:144 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} dst:{node_type:NodeTypeGame node_id:1 actor_name:"Player" func_name:"HeartRequest" actor_id:144 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} uid:144 cmd:33554432 reference:1}
2025-06-22T21:28:14.294+0800	DEBUG	bus/nats.go:90	收到Nats单播数据包 bodySize:92, pack:head:{send_type:POINT src:{node_type:NodeTypeGame node_id:1 actor_name:"Player" func_name:"HeartRequest" actor_id:145 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} dst:{node_type:NodeTypeGate node_id:1 actor_name:"Player" actor_id:145 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} uid:145 seq:1 cmd:33554433 reference:2} body:" \xee\x89\xe0\xc2\x06"
2025-06-22T21:28:14.294+0800	DEBUG	manager/Init.go:41	收到Nats数据包 head:send_type:POINT src:{node_type:NodeTypeGame node_id:1 actor_name:"Player" func_name:"HeartRequest" actor_id:145 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} dst:{node_type:NodeTypeGate node_id:1 actor_name:"Player" actor_id:145 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} uid:145 seq:1 cmd:33554433 reference:2, body:6
2025-06-22T21:28:14.294+0800	DEBUG	actor/funcs.go:223	[NodeTypeGame.Player.HeartRequest(1) -> NodeTypeGate.Player.SendToClient(1)] args:[[32 238 137 224 194 6]]
